Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Rwanda,-0.272093862,-0.17711778,-0.230615199,-0.110951617,-0.313469648,0.002518378,-0.066518664,0.078270361,0.101642534,0.056940533
South Asia,,,,,,,,,,
Saudi Arabia,-0.226726979,-0.464799643,-0.480688244,-0.431784123,-0.285844654,-0.634387195,-0.472771108,-0.649576366,-0.660840631,-0.623455822
Sudan,-2.665277719,-2.522917271,-2.260563374,-2.193009615,-2.363084555,-2.155153036,-2.331105709,-1.971524239,-1.82177794,-1.696198225
Senegal,-0.41792497,-0.280602247,-0.108322032,-0.060722835,-0.198223099,-0.120225243,-0.22595489,-0.055723127,-0.107445858,0.03752597
Singapore,1.169414878,1.191421747,1.368174553,1.378178358,1.186271429,1.29889214,1.477468967,1.59912312,1.468008995,1.480305552
Solomon Islands,0.343293846,0.307558388,0.187316343,0.300382704,0.470224828,0.639986575,0.491754383,0.188087985,0.354402095,0.495676666
Sierra Leone,-0.236645371,-0.168444857,-0.279945284,-0.174718276,-0.104039676,-0.106272891,-0.167113155,-0.039427098,-0.088885598,-0.056958809
El Salvador,0.058842227,0.111001194,0.234583974,-0.033658903,-0.024590004,-0.020496048,-0.104568757,-0.263820618,-0.389219522,-0.120268002
San Marino,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,1.365985394,1.382750273,1.39288795,1.391008735,1.225839972
Somalia,-3.130971432,-3.083846569,-2.860755444,-2.758686543,-2.515828133,-2.370088816,-2.347157955,-2.249909878,-2.248987675,-2.386288404
Serbia,-0.421741664,-0.282882065,-0.217299461,-0.075638093,0.184110776,0.234833032,0.133281603,0.083367333,0.005221334,-0.07809411
South Sudan,,-1.430328488,-1.156583309,-1.730328679,-2.646576643,-2.372008324,-2.412496805,-2.446235657,-2.434559584,-2.518343925
Sao Tome and Principe,0.115442857,0.0078264,0.013335418,0.111840725,0.184183002,0.136271909,0.215979159,0.183460847,0.515797019,0.500569344
Suriname,0.082475461,0.119975284,0.079325452,0.132779226,0.249270841,0.249509305,0.15281789,0.119800709,0.058161013,0.087626666
Slovak Republic,1.053316832,0.974757314,1.08840096,1.119518161,1.039121151,0.865759432,0.708230555,0.902730107,0.736512184,0.667275548
Slovenia,0.866508842,0.969209671,0.935110688,0.88225168,0.965773404,0.947492003,0.979141891,0.866364181,0.894077659,0.801483512
Sweden,1.094170451,1.230688095,1.170597196,1.127778053,1.065414786,0.932670474,1.000782132,0.968601584,0.92122525,1.011769652
Eswatini,-0.076072693,-0.479735821,-0.407692343,-0.431911141,-0.500559747,-0.480209202,-0.494323075,-0.270877749,-0.377810627,-0.274407119
Sint Maarten (Dutch part),,,,,,,,,,
Seychelles,0.856766224,0.937754095,0.744266331,0.825588942,0.361632437,0.674569547,0.715953171,0.77947253,0.673826814,0.658694148
Syrian Arab Republic,-0.805789709,-2.012106895,-2.682273865,-2.681142807,-2.74882412,-2.965176821,-2.906036139,-2.612917662,-2.736278534,-2.730331182
Turks and Caicos Islands,,,,,,,,,,
Chad,-1.524827719,-1.318085194,-1.044117332,-1.089472294,-1.568882704,-0.973281741,-1.301894188,-1.286392093,-1.477965355,-1.350407004
Togo,-0.179348394,-0.162598491,-0.386457771,-0.35371083,-0.167126864,-0.232123047,-0.175117105,-0.874444485,-0.88600421,-0.908243716
Thailand,-1.442788363,-1.133533716,-1.216630697,-1.311682701,-0.906386316,-0.995044947,-0.991300225,-0.754879355,-0.799434543,-0.491420507
